date,temp,precip_mm
2020-01-09,-4.986,2.083
2020-01-10,-9.71,0
2020-01-11,-7.687,0
2020-01-12,-4.434,0
2020-01-13,-0.618,0
2020-01-14,2.06,0
2020-01-15,0.916,0
2020-01-16,1.387,6.171
2020-01-17,-2.475,0
2020-01-18,-1.799,0
2020-01-19,-1.114,0
2020-01-20,2.085,2.863
2020-01-21,1.297,23.278
2020-01-22,0.935,0
2020-01-23,1.105,0
2020-01-24,0.685,2.18
2020-01-25,1.734,0
2020-01-26,2.451,1.083
2020-01-27,-1.501,5.928
2020-01-28,-0.43,0
2020-01-29,-1.37,0
2020-01-30,-1.137,0
2020-01-31,-0.786,0
2020-02-01,3.436,0
2020-02-02,4.712,0
2020-02-03,-0.836,0
2020-02-04,-9.157,0
2020-02-05,-9.585,0
2020-02-06,-2.669,0
2020-02-07,3.341,0
2020-02-08,3.595,0
2020-02-09,3.503,0
2020-02-10,0.81,4.873
2020-02-11,-3.372,2.23
2020-02-12,-3.747,0
2020-02-13,-2.315,0
2020-02-14,0.62,0
2020-02-15,2.677,0
2020-02-16,4.686,0
2020-02-17,3.371,0
2020-02-18,1.708,0
2020-02-19,2.49,0
2020-02-20,1.318,0
2020-02-21,5.256,0.571
2020-02-22,2.695,9.645
2020-02-23,-0.483,9.23
2020-02-24,-0.449,0
2020-02-25,-5.905,0
2020-02-26,-2.949,0
2020-02-27,1.241,0
2020-02-28,2.473,0
2020-02-29,4.31,0
2020-03-01,2.274,0
2020-03-02,1.681,0
2020-03-03,3.191,0
2020-03-04,5.593,0
2020-03-05,6.828,0
2020-03-06,6.524,0
2020-03-07,7.188,0
2020-03-08,3.487,1.987
2020-03-09,4.548,0
2020-03-10,4.038,7.257
2020-03-11,6.351,9.869
2020-03-12,7.145,0.723
2020-03-13,2.23,10.359
2020-03-14,3.29,0
2020-03-15,5.578,0
2020-03-16,6.852,0
2020-03-17,5.854,0
2020-03-18,2.299,12.47
2020-03-19,-1.69,5.522
2020-03-20,0.214,0
2020-03-21,4.033,0
2020-03-22,3.305,0.124
2020-03-23,2.702,0
2020-03-24,4.319,0
2020-03-25,6.353,0
2020-03-26,4.98,0
2020-03-27,-4.65,9.124
2020-03-28,-1.982,0
2020-03-29,4.256,0
2020-03-30,3.473,0
2020-03-31,7.158,0
2020-04-01,9.165,0
2020-04-02,6.419,0
2020-04-03,5.723,0
2020-04-04,6.99,0
2020-04-05,7.624,0
2020-04-06,8.458,0
2020-04-07,7.869,0
2020-04-08,10.157,0
2020-04-09,6.814,0
2020-04-10,6.542,0
2020-04-11,5.707,0
2020-04-12,5.477,0
2020-04-13,-0.657,0
2020-04-14,-0.17,0
2020-04-15,3.65,0
2020-04-16,7.761,0
2020-04-17,7.09,0
2020-04-18,6.032,0
2020-04-19,6.878,0
2020-04-20,8.6,0
2020-04-21,6.564,0
2020-04-22,7.435,0
2020-04-23,10.436,0
2020-04-24,10.473,0
2020-04-25,11.74,0
2020-04-26,14.977,0
2020-04-27,15.377,0
2020-04-28,14.56,0
2020-04-29,15.842,0
2020-04-30,16.475,0
1981-11-01,3.251,0
1981-11-02,5.426,0
1981-11-03,5.267,0
1981-11-04,6.267,0
1981-11-05,7.791,0
1981-11-06,8.68,0.681
1981-11-07,4.383,4.654
1981-11-08,4.623,0
1981-11-09,4.923,0
1981-11-10,5.309,0
1981-11-11,5.312,0
1981-11-12,5.983,0
1981-11-13,6.607,0
1981-11-14,6.571,0
1981-11-15,8.365,0
1981-11-16,7.349,0
1981-11-17,7.037,0
1981-11-18,4.134,0
1981-11-19,-0.392,0
1981-11-20,2.052,0
1981-11-21,4.491,0
1981-11-22,5.827,0
1981-11-23,7.371,0
1981-11-24,7.94,0
1981-11-25,-1.769,0
1981-11-26,-2.271,0
1981-11-27,1.335,2.188
1981-11-28,1.594,4.778
1981-11-29,-1.122,6.632
1981-11-30,-4.77,0
1981-12-01,-6.66,0
1981-12-02,-3.875,0
1981-12-03,-0.156,0
1981-12-04,1.028,0
1981-12-05,2.542,0
1981-12-06,4.856,0
1981-12-07,4.512,0
1981-12-08,3.337,0
1981-12-09,4.685,0
1981-12-10,4.289,0
1981-12-11,4.416,0
1981-12-12,0.915,0
1981-12-13,-1.799,0
1981-12-14,0.106,0
1981-12-15,2.097,8.38
1981-12-16,-1.285,0
1981-12-17,-3.868,0
1981-12-18,-0.59,0
1981-12-19,2.608,0
1981-12-20,4.62,0
1981-12-21,-0.091,5.723
1981-12-22,-7.051,0
1981-12-23,-8.6,0
1981-12-24,-8.525,0
1981-12-25,-4.621,0
1981-12-26,-3.128,0
1981-12-27,-3.742,0
1981-12-28,-3.432,0
1981-12-29,-1.225,0
1981-12-30,0.036,0
1981-12-31,1.92,0
1982-01-01,-0.492,57.071
1982-01-02,-7.723,3.58
1982-01-03,-10.386,0
1982-01-04,-3.538,6.056
1982-01-05,-2.084,12.713
1982-01-06,-5.202,11.69
1982-01-07,-12.916,0
1982-01-08,-11.793,0
1982-01-09,-7.094,0
1982-01-10,-2.696,0
1982-01-11,1.368,11.229
1982-01-12,-5.834,7.256
1982-01-13,-8.998,0
1982-01-14,-4.831,0
1982-01-15,-4.877,0
1982-01-16,-3.023,0
1982-01-17,-1.39,0
1982-01-18,0.037,0
1982-01-19,-0.005,0
1982-01-20,-2.096,0
1982-01-21,-3.295,22.951
1982-01-22,-10.035,0
1982-01-23,-7.48,0
1982-01-24,-1.704,0
1982-01-25,2.499,0
1982-01-26,3.66,0
1982-01-27,1.888,0
1982-01-28,0.839,0
1982-01-29,-5.772,7.141
1982-01-30,-2.812,0
1982-01-31,-5.045,0
1982-02-01,-5.928,0
1982-02-02,-6.773,0
1982-02-03,-5.047,0.634
1982-02-04,-10.422,16.296
1982-02-05,-11.34,0
1982-02-06,-9.916,0
1982-02-07,-3.221,0.987
1982-02-08,-2.87,19.089
1982-02-09,-4.178,6.184
1982-02-10,-0.447,53.882
1982-02-11,-4.194,0
1982-02-12,-4.996,0
1982-02-13,-3.791,0
1982-02-14,1.13,0
1982-02-15,1.444,0
1982-02-16,0.685,0
1982-02-17,1.263,0
1982-02-18,1.291,0
1982-02-19,2.263,0
1982-02-20,3.43,0
1982-02-21,5.286,0
1982-02-22,6.468,0
1982-02-23,5.055,0
1982-02-24,3.035,19.228
1982-02-25,2.306,0.094
1982-02-26,2.233,0
1982-02-27,2.975,0
1982-02-28,4.29,0
1982-03-01,4.659,3.101
1982-03-02,4.836,6.383
1982-03-03,3.347,0
1982-03-04,0.829,0
1982-03-05,-3.11,0
1982-03-06,-2.302,0
1982-03-07,2.318,0
1982-03-08,4.847,0
1982-03-09,5.533,0
1982-03-10,6.527,0
1982-03-11,4.517,29.282
1982-03-12,2.995,14.066
1982-03-13,3.163,14.515
1982-03-14,3.015,12.846
1982-03-15,0.765,1.59
1982-03-16,1.815,0
1982-03-17,3.035,0
1982-03-18,0.402,11.472
1982-03-19,-4.206,0
1982-03-20,-5.848,0
1982-03-21,-2.758,0
1982-03-22,1.87,0
1982-03-23,3.26,0
1982-03-24,3.302,0
1982-03-25,4.328,16.167
1982-03-26,2.549,18.769
1982-03-27,4.12,0
1982-03-28,4.108,2.997
1982-03-29,-0.186,1.793
1982-03-30,1.207,0
1982-03-31,5.103,0
1982-04-01,5.434,19.549
1982-04-02,0.856,0
1982-04-03,4.993,0
1982-04-04,5.366,0
1982-04-05,5.517,0
1982-04-06,6.333,0
1982-04-07,3.925,0
1982-04-08,3.658,0
1982-04-09,3.734,0
1982-04-10,5.376,0
1982-04-11,9.269,0
1982-04-12,10.568,0
1982-04-13,9.196,0
1982-04-14,7.571,0
1982-04-15,6.645,0
1982-04-16,5.238,0
1982-04-17,7.523,0
1982-04-18,6.983,0
1982-04-19,4.363,0
1982-04-20,0.783,0
1982-04-21,1.222,0
1982-04-22,2.894,4.166
1982-04-23,5.494,0
1982-04-24,7.69,0
1982-04-25,8.538,0
1982-04-26,9.388,0
1982-04-27,9.926,0
1982-04-28,10.765,0
1982-04-29,11.513,0
1982-04-30,11.146,4.127
1982-05-01,11.466,0.464
1982-05-02,9.76,0
1982-05-03,11.136,1.857
1982-05-04,9.211,5.921
1982-05-05,5.662,4.534
1982-05-06,5.161,0
1982-05-07,8.019,0
1982-05-08,9.793,0
1982-05-09,8.713,0
1982-05-10,6.648,0
1982-05-11,6.472,1.002
1982-05-12,3.06,14.624
1982-05-13,6.394,0
1982-05-14,8.05,0
1982-05-15,7.957,0
1982-05-16,8.697,0
1982-05-17,10.653,0
1982-05-18,12.5,0
1982-05-19,10.066,0
1982-05-20,10.325,0
1982-05-21,12.883,0
1982-05-22,13.155,0
1982-05-23,12.522,0
1982-05-24,12.418,0
1982-05-25,13.035,0
1982-05-26,14.417,0
1982-05-27,13.246,1.337
1982-05-28,12.291,0
1982-05-29,12.968,0
1982-05-30,10.69,0
1982-05-31,13.509,0
1982-06-01,11.892,0
1982-06-02,12.059,0
1982-06-03,11.565,0
1982-06-04,14.302,0
1982-06-05,10.961,0
1982-06-06,11.985,0
1982-06-07,13.432,0
1982-06-08,12.483,0
1982-06-09,13.846,0
1982-06-10,14.354,0
1982-06-11,15.553,0
1982-06-12,15.859,0
1982-06-13,15.606,0
1982-06-14,12.902,0
1982-06-15,14.457,0
1982-06-16,16.703,0
1982-06-17,17.061,0
1982-06-18,14.98,0
1982-06-19,14.871,0
1982-06-20,15.7,0
1982-06-21,16.744,0
1982-06-22,16.736,0
1982-06-23,16.852,0
1982-06-24,16.98,0
1982-06-25,17.47,0
1982-06-26,18.277,0
1982-06-27,19.406,0
1982-06-28,19.632,0
1982-06-29,18.736,0
1982-06-30,15.543,1.007
1982-07-01,14.265,0
1982-07-02,15.182,0
1982-07-03,16.601,0
1982-07-04,16.991,0
1982-07-05,14.694,0
1982-07-06,14.224,0
1982-07-07,17.095,0
1982-07-08,17.363,0
1982-07-09,16.784,0
1982-07-10,18.882,0
1982-07-11,19.012,0
1982-07-12,20.103,0
1982-07-13,20.521,0
1982-07-14,20.54,0
1982-07-15,20.217,2.218
1982-07-16,19.844,1.275
1982-07-17,19.02,0.547
1982-07-18,18.83,4.31
1982-07-19,19.5,5.549
1982-07-20,21.182,0.003
1982-07-21,21.189,0
1982-07-22,19.719,3.79
1982-07-23,19.739,0
1982-07-24,18.87,0
1982-07-25,19.384,1.129
1982-07-26,19.783,1.498
1982-07-27,18.603,3.546
1982-07-28,18.226,3.705
1982-07-29,18.328,2.45
1982-07-30,17.666,7.769
1982-07-31,19.054,0
1982-08-01,18.969,7.838
1982-08-02,17.984,12.37
1982-08-03,16.935,0
1982-08-04,17.763,0
1982-08-05,19.264,0
1982-08-06,20.261,6.235
1982-08-07,19.007,1.817
1982-08-08,18.846,0
1982-08-09,19.525,3.235
1982-08-10,19.469,0
1982-08-11,19.193,3.353
1982-08-12,17.455,15.663
1982-08-13,16.732,2.374
1982-08-14,18.164,0
1982-08-15,18.807,5.394
1982-08-16,19.969,0.933
1982-08-17,19.253,0
1982-08-18,19.716,0
1982-08-19,20.242,0
1982-08-20,20.089,7.228
1982-08-21,18.704,3.791
1982-08-22,18.774,13.387
1982-08-23,18.132,5.693
1982-08-24,17.778,12.521
1982-08-25,16.068,10.551
1982-08-26,16.154,10.249
1982-08-27,16.467,0
1982-08-28,17.13,0
1982-08-29,17.802,13.064
1982-08-30,18.072,0.523
1982-08-31,17.674,0
1982-09-01,18.366,0
1982-09-02,18.599,0
1982-09-03,19.496,4.151
1982-09-04,17.62,11.475
1982-09-05,15.831,0.168
1982-09-06,16.515,0
1982-09-07,16.402,5.078
1982-09-08,16.033,0
1982-09-09,16.037,0
1982-09-10,14.748,21.213
1982-09-11,10.636,7.229
1982-09-12,9.997,12.054
1982-09-13,9.448,11.345
1982-09-14,11.335,0
1982-09-15,13.924,0
1982-09-16,14.204,0
1982-09-17,14.157,0.723
1982-09-18,13.506,0
1982-09-19,14.096,0
1982-09-20,14.944,39.317
1982-09-21,16.008,0
1982-09-22,16.386,0
1982-09-23,16.624,0
1982-09-24,16.735,0
1982-09-25,16.392,0
1982-09-26,15.64,0
1982-09-27,9.744,7.896
1982-09-28,6.688,0
1982-09-29,10.689,0
1982-09-30,8.954,0
1982-10-01,6.883,0
1982-10-02,8.65,0
1982-10-03,10.109,0
1982-10-04,10.864,0
1982-10-05,8.012,0
1982-10-06,8.981,0
1982-10-07,8.093,0
1982-10-08,2.434,0
1982-10-09,0.986,0
1982-10-10,3.778,0
1982-10-11,3.96,0
1982-10-12,3.347,0
1982-10-13,4.398,0
1982-10-14,6.177,0
1982-10-15,8.519,0
1982-10-16,9.309,0
1982-10-17,9.929,0
1982-10-18,8.796,0
1982-10-19,5.424,0
1982-10-20,6.85,0
1982-10-21,7.128,0
1982-10-22,8.08,0
1982-10-23,9.577,0
1982-10-24,10.297,0
1982-10-25,9.935,0
1982-10-26,8.31,30.472
1982-10-27,0.427,0
1982-10-28,-0.057,0
1982-10-29,3.815,0
1982-10-30,6.768,1.539
1982-10-31,4.439,0
1982-11-01,2.814,0
1982-11-02,0.813,0
1982-11-03,0.208,0
1982-11-04,2.752,0
1982-11-05,5.318,0
1982-11-06,4.884,0
1982-11-07,5.921,0
1982-11-08,5.035,23.681
1982-11-09,4.474,5.413
1982-11-10,2.406,18.077
1982-11-11,-3.976,0
1982-11-12,-2.421,0
1982-11-13,-0.519,0
1982-11-14,-0.999,0
1982-11-15,0.971,0
1982-11-16,1.669,11.455
1982-11-17,3.878,8.338
1982-11-18,3.397,2.503
1982-11-19,2.141,5.919
1982-11-20,1.968,0
1982-11-21,1.869,0
1982-11-22,2.135,10.392
1982-11-23,-0.081,10.617
1982-11-24,0.291,0
1982-11-25,-1.378,0
1982-11-26,-1.011,0
1982-11-27,-0.387,0
1982-11-28,0.424,0
1982-11-29,0.632,20.263
1982-11-30,-0.911,13.163
1982-12-01,-4.974,3.322
1982-12-02,-7.06,0
1982-12-03,-4.445,0
1982-12-04,-1.46,0
1982-12-05,-0.364,0
1982-12-06,-0.493,0
1982-12-07,-1.305,0
1982-12-08,0.054,0
1982-12-09,1,4.722
1982-12-10,0.512,14.221
1982-12-11,-0.936,0
1982-12-12,-0.44,0
1982-12-13,-3.041,0
1982-12-14,-5.034,0
1982-12-15,-2.697,0
1982-12-16,1.046,0
1982-12-17,1.843,0
1982-12-18,0.155,0
1982-12-19,0.306,0
1982-12-20,0.671,0
1982-12-21,0.5,0
1982-12-22,0.329,20.357
1982-12-23,-3.617,20.965
1982-12-24,-6.703,0
1982-12-25,-7.485,0
1982-12-26,-7.119,0
1982-12-27,-5.591,0
1982-12-28,-11.716,0
1982-12-29,-10.609,14.835
1982-12-30,-8.329,0
1982-12-31,-8.514,0
1983-01-01,-8.025,0
1983-01-02,-7.242,0
1983-01-03,-5.227,0
1983-01-04,-3.075,0
1983-01-05,-2.203,0
1983-01-06,0.071,0
1983-01-07,1.084,0
1983-01-08,0.121,0
1983-01-09,-2.083,0
1983-01-10,-1.383,0
1983-01-11,-0.308,0
1983-01-12,0.889,0
1983-01-13,1.043,0
1983-01-14,0.086,0
1983-01-15,-0.399,0
1983-01-16,0.328,3.126
1983-01-17,2.051,3.297
1983-01-18,0.079,0
1983-01-19,-2.338,1.465
1983-01-20,-5.456,4.699
1983-01-21,-6.379,0
1983-01-22,-3.686,0
1983-01-23,-1.621,0
1983-01-24,-1.655,0.724
1983-01-25,-0.73,0
1983-01-26,0.862,0
1983-01-27,1.623,5.055
1983-01-28,0.148,0
1983-01-29,-2.787,8.497
1983-01-30,-3.438,0.864
1983-01-31,-2.722,3.6
1983-02-01,-4.307,0
1983-02-02,-4.349,9.268
1983-02-03,-2.507,6.734
1983-02-04,-1.552,9.701
1983-02-05,-1.775,1.821
1983-02-06,-1.575,0
1983-02-07,1.146,1.915
1983-02-08,0.934,16.909
1983-02-09,0.927,0
1983-02-10,-0.268,0
1983-02-11,-1.007,0
1983-02-12,0.535,0
1983-02-13,2.237,2.03
1983-02-14,-0.114,0
1983-02-15,0.864,0
1983-02-16,2.275,0
1983-02-17,2.339,0
1983-02-18,3.533,0.262
1983-02-19,0.344,0
1983-02-20,0.918,0
1983-02-21,2.34,0
1983-02-22,2.391,0
1983-02-23,4.07,0
1983-02-24,2.885,0
1983-02-25,1.364,1.944
1983-02-26,0.097,4.892
1983-02-27,2.092,1.683
1983-02-28,2.149,6.343
1983-03-01,4.157,0
1983-03-02,3.818,0
1983-03-03,1.105,20.97
1983-03-04,0.865,13.45
1983-03-05,1.8,0
1983-03-06,2.543,0
1983-03-07,1.272,0
1983-03-08,1.656,0
1983-03-09,3.632,0
1983-03-10,5.608,0
1983-03-11,6.314,0
1983-03-12,4.657,0
1983-03-13,5.038,0.313
1983-03-14,3.953,41.095
1983-03-15,-0.728,0
1983-03-16,0.1,0
1983-03-17,1.068,24.767
1983-03-18,-0.49,40.505
1983-03-19,-1.983,10.255
1983-03-20,-3.904,0
1983-03-21,-0.775,7.243
1983-03-22,-1.097,7.902
1983-03-23,-0.458,1.533
1983-03-24,-2.302,8.954
1983-03-25,-2.049,0
1983-03-26,-2.022,0
1983-03-27,0.697,0
1983-03-28,2.221,10.705
1983-03-29,1.851,0
1983-03-30,4.962,0
1983-03-31,5.993,0
1983-04-01,1.11,0
1983-04-02,3.698,0
1983-04-03,-1.263,11.071
1983-04-04,-5.013,2.957
1983-04-05,-3.677,0
1983-04-06,-3.283,0
1983-04-07,-3.271,0
1983-04-08,-1.031,0
1983-04-09,3.823,0
1983-04-10,6.053,0
1983-04-11,2.052,0
1983-04-12,-1.645,10.77
1983-04-13,-2.704,0.877
1983-04-14,-1.666,0
1983-04-15,1.115,0
1983-04-16,4.208,0
1983-04-17,7.014,0
1983-04-18,6.177,0
1983-04-19,6.753,0
1983-04-20,5.776,3.478
1983-04-21,3.387,2.163
1983-04-22,5.086,0
1983-04-23,8.065,0
1983-04-24,9.733,0
1983-04-25,7.723,0
1983-04-26,6.447,0
1983-04-27,7.749,0
1983-04-28,8.993,0
1983-04-29,8.705,0.606
1983-04-30,3.522,1.49
1983-05-01,3.526,0
1983-05-02,3.6,0
1983-05-03,6.623,0
1983-05-04,8.946,0
1983-05-05,9.772,0
1983-05-06,6.307,0
1983-05-07,9.109,0
1983-05-08,11.342,0
1983-05-09,10.849,0
1983-05-10,11.192,0
1983-05-11,4.995,0
1983-05-12,6.014,0
1983-05-13,5.847,0
1983-05-14,5.018,0
1983-05-15,7.6,0
1983-05-16,5.09,0
1983-05-17,3.374,0
1983-05-18,6.967,0
1983-05-19,6.676,12.321
1983-05-20,6.009,20.926
1983-05-21,11.199,0
1983-05-22,11.252,0
1983-05-23,12.693,0
1983-05-24,14.216,0
1983-05-25,15.571,0
1983-05-26,15.588,0
1983-05-27,16.071,0
1983-05-28,15.323,8.618
1983-05-29,16.705,3.205
1983-05-30,14.943,0
1983-05-31,15.215,0
1983-06-01,13.845,0
1983-06-02,10.207,0
1983-06-03,11.76,0
1983-06-04,12.679,0
1983-06-05,13.077,0
1983-06-06,12.901,0
1983-06-07,15.333,0
1983-06-08,14.823,0
1983-06-09,13.877,0
1983-06-10,15.137,0
1983-06-11,16.572,0
1983-06-12,11.58,1.646
1983-06-13,9.874,0
1983-06-14,11.89,0
1983-06-15,15.043,0
1983-06-16,16.467,0
1983-06-17,17.645,0
1983-06-18,18.167,0
1983-06-19,17.056,0
1983-06-20,16.735,0
1983-06-21,18.276,0
1983-06-22,18.455,0
1983-06-23,16.49,3.082
1983-06-24,13.725,4.797
1983-06-25,13.575,0.955
1983-06-26,14.669,0
1983-06-27,15.35,0
1983-06-28,16.126,0
1983-06-29,16.622,0
1983-06-30,16.059,0
1983-07-01,16.925,0
1983-07-02,16.794,0
1983-07-03,17.11,0
1983-07-04,19.309,0
1983-07-05,20.643,1.178
1983-07-06,21.224,0.024
1983-07-07,19.493,0
1983-07-08,18.717,10.375
1983-07-09,18.539,4.668
1983-07-10,18.325,0
1983-07-11,18.463,0
1983-07-12,18.684,0
1983-07-13,19.265,1.765
1983-07-14,20.365,0
1983-07-15,19.116,0
1983-07-16,18.596,0
1983-07-17,19.401,0
1983-07-18,21.43,6.155
1983-07-19,20.284,15.438
1983-07-20,19.468,2.18
1983-07-21,18.869,4.949
1983-07-22,17.678,6.378
1983-07-23,18.068,10.203
1983-07-24,19.042,10.424
1983-07-25,17.333,7.195
1983-07-26,17.475,9.202
1983-07-27,17.317,11.712
1983-07-28,18.623,0.01
1983-07-29,20.541,6.502
1983-07-30,19.45,16.347
1983-07-31,18.986,3.212
1983-08-01,19.379,10.171
1983-08-02,19.417,7.32
1983-08-03,18.963,3.344
1983-08-04,19.135,7.696
1983-08-05,20.111,2.553
1983-08-06,19.638,0
1983-08-07,19.989,2.844
1983-08-08,19.626,0
1983-08-09,19.308,0
1983-08-10,18.447,3.624
1983-08-11,17.371,12.371
1983-08-12,17.888,0
1983-08-13,19.258,10.209
1983-08-14,20.104,0
1983-08-15,19.331,0
1983-08-16,19.218,0
1983-08-17,18.647,0.368
1983-08-18,16.288,9.665
1983-08-19,15.621,0
1983-08-20,16.732,0
1983-08-21,16.956,0
1983-08-22,16.701,0
1983-08-23,16.41,2.13
1983-08-24,16.978,0
1983-08-25,17.386,0
1983-08-26,17.565,0
1983-08-27,18.888,0
1983-08-28,18.642,13.117
1983-08-29,17.157,0
1983-08-30,17.815,0
1983-08-31,18.763,0
1983-09-01,19.47,0
1983-09-02,20.414,0.748
1983-09-03,19.485,0
1983-09-04,18.052,0
1983-09-05,18.145,0
1983-09-06,19.034,0
1983-09-07,16.179,13.182
1983-09-08,17.215,6.207
1983-09-09,17.88,0
1983-09-10,18.376,0
1983-09-11,17.695,0.753
1983-09-12,18.273,0
1983-09-13,18.277,0.012
1983-09-14,17.606,0
1983-09-15,17.721,0
1983-09-16,17.761,0
1983-09-17,17.845,0
1983-09-18,17.553,0.734
1983-09-19,15.756,0
1983-09-20,9.764,0
1983-09-21,12.415,0
1983-09-22,14.383,0
1983-09-23,12.364,5.946
1983-09-24,11.845,11.864
1983-09-25,12.787,0
1983-09-26,14.974,18.213
1983-09-27,13.656,0
1983-09-28,12.405,5.222
1983-09-29,10.839,37.039
1983-09-30,10.825,42.946
1983-10-01,9.388,37.727
1983-10-02,9.023,0.246
1983-10-03,7.57,0
1983-10-04,8.988,0
1983-10-05,10.537,12.507
1983-10-06,10.886,0
1983-10-07,12.031,0
1983-10-08,10.232,0
1983-10-09,11.703,0
1983-10-10,10.704,0
1983-10-11,8.451,0
1983-10-12,9.598,0
1983-10-13,9.361,0
1983-10-14,7.763,0
1983-10-15,7.118,0
1983-10-16,8.942,0
1983-10-17,9.735,0
1983-10-18,10.833,0
1983-10-19,9.634,0
1983-10-20,7.152,0
1983-10-21,7.909,0
1983-10-22,8.48,0
1983-10-23,9.238,0
1983-10-24,7.971,0
1983-10-25,9.11,0
1983-10-26,8.666,0
1983-10-27,7.575,0
1983-10-28,7.783,0
1983-10-29,8.379,0
1983-10-30,8.872,0
1983-10-31,9.26,0
1983-11-01,8.639,0
1983-11-02,7.751,0
1983-11-03,9.526,0
1983-11-04,8.268,0
1983-11-05,8.621,0
1983-11-06,8.751,0
1983-11-07,9.194,0
1983-11-08,-0.157,9.599
1983-11-09,1.203,0
1983-11-10,5.02,0
1983-11-11,7.633,0
1983-11-12,6.79,0
1983-11-13,7.179,0
1983-11-14,2.787,0
1983-11-15,3.629,0
1983-11-16,4.034,0
1983-11-17,4.313,4.382
1983-11-18,-0.839,9.664
1983-11-19,-0.606,0
1983-11-20,0.189,19.094
1983-11-21,-3.969,40.657
1983-11-22,-6.459,0
1983-11-23,-5.79,0
1983-11-24,-2.256,0
1983-11-25,-4.644,2.685
1983-11-26,-7.123,6.05
1983-11-27,-7.287,0
1983-11-28,-5.742,0
1983-11-29,-3.48,0
1983-11-30,-1.268,0.04
1983-12-01,-0.341,0
1983-12-02,-0.659,11.639
1983-12-03,-1.403,3.224
1983-12-04,-4.172,0
1983-12-05,-8.259,0
1983-12-06,-3.748,0
1983-12-07,-0.342,0
1983-12-08,0.725,0
1983-12-09,1.019,0.335
1983-12-10,-0.125,0
1983-12-11,1.388,0
1983-12-12,-3.15,0
1983-12-13,-2.332,0
1983-12-14,-1.616,1.239
1983-12-15,-2.489,4.486
1983-12-16,-2.694,0
1983-12-17,-0.135,4.248
1983-12-18,-1.142,0
1983-12-19,-0.995,5.006
1983-12-20,-2.429,0.852
1983-12-21,-3.57,0.118
1983-12-22,-0.324,0
1983-12-23,1.324,0
1983-12-24,2.716,0.006
1983-12-25,2.53,65.31
1983-12-26,1.874,36.661
1983-12-27,-1.587,16.013
1983-12-28,-8.716,0
1983-12-29,-5.067,0.652
1983-12-30,-0.598,0
1983-12-31,-0.267,0
1984-01-01,-2.639,0
1984-01-02,-3.657,0
1984-01-03,-1.839,0
1984-01-04,0.062,0
1984-01-05,0.22,0
1984-01-06,1.119,0
1984-01-07,0.838,0
1984-01-08,0.544,0
1984-01-09,-0.447,0
1984-01-10,-1.357,0
1984-01-11,-2.609,0
1984-01-12,-2.74,0
1984-01-13,-5.493,14.078
1984-01-14,-3.474,0
1984-01-15,-6.239,0
1984-01-16,-5.399,12.281
1984-01-17,-10.824,0
1984-01-18,-11.439,0
1984-01-19,-6.69,0
1984-01-20,-8.113,0
1984-01-21,-6.667,0
1984-01-22,-7.228,0
1984-01-23,-5.039,0
1984-01-24,-1.935,0
1984-01-25,-0.554,0
1984-01-26,-2.253,0
1984-01-27,-1.402,0
1984-01-28,-0.812,0
1984-01-29,0.355,0
1984-01-30,-1.055,0
1984-01-31,-0.513,0
1984-02-01,0.463,0
1984-02-02,-1.313,0
1984-02-03,-0.603,0
1984-02-04,0.191,0
1984-02-05,1.199,0
1984-02-06,1.459,0
1984-02-07,-0.921,0
1984-02-08,-1.688,0
1984-02-09,0.135,0
1984-02-10,-0.01,0
1984-02-11,-5.023,0
1984-02-12,-1.807,0
1984-02-13,2.893,0
1984-02-14,-0.62,8.643
1984-02-15,-3.017,0
1984-02-16,0.528,3.677
1984-02-17,-4.096,0
1984-02-18,-5.393,0
1984-02-19,-4.799,0
1984-02-20,-4.875,0
1984-02-21,0.197,0
1984-02-22,0.068,0
1984-02-23,-2.515,0
1984-02-24,-0.216,0
1984-02-25,-1.697,0
1984-02-26,-3.839,0
1984-02-27,-2.57,0
1984-02-28,1.043,0
1984-02-29,2.084,0
1984-03-01,3.241,0
1984-03-02,2.929,0
1984-03-03,0.557,0
1984-03-04,-4.225,1.13
1984-03-05,-6.07,0
1984-03-06,-4.939,0
1984-03-07,-0.265,0
1984-03-08,1.891,0
1984-03-09,2.359,0
1984-03-10,3.078,0
1984-03-11,2.767,0
1984-03-12,3.77,0
1984-03-13,5.615,0
1984-03-14,5.084,0
1984-03-15,5.64,0
1984-03-16,5.288,0
1984-03-17,3.763,0
1984-03-18,0.776,0
1984-03-19,2.389,0
1984-03-20,5.439,0
1984-03-21,6.01,6.202
1984-03-22,-0.991,0
1984-03-23,0.568,0
1984-03-24,3.956,0
1984-03-25,3.42,0.402
1984-03-26,0.666,105.411
1984-03-27,-1.555,0
1984-03-28,-0.375,0
1984-03-29,2.818,9.658
1984-03-30,-0.547,1.728
1984-03-31,1.976,0
1984-04-01,-0.482,2.28
1984-04-02,-0.937,0
1984-04-03,0.084,0
1984-04-04,3.126,0
1984-04-05,6.291,0
1984-04-06,6.055,4.335
1984-04-07,4.33,0
1984-04-08,7.788,0.014
1984-04-09,1.674,0
1984-04-10,6.321,0
1984-04-11,4.81,0
1984-04-12,5.879,0
1984-04-13,7.24,0
1984-04-14,7.598,0
1984-04-15,8.383,0
1984-04-16,10.758,0
1984-04-17,11.546,0
1984-04-18,10.862,0
1984-04-19,5.666,8.567
1984-04-20,0.05,4.514
